EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM886,25.00,18-25,No,Travel_Rarely,1356.00,Sales,10.00,4,Life Sciences,1,1240,3,Male,57,3,2,Sales Executive,4,Single,4950.00,Upto 5k,20623.00,0,Y,No,14,3,2,80,0,5.00,4,3,4.00,3,1,1
RM912,25.00,18-25,Yes,Travel_Frequently,599.00,Sales,24.00,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4,Single,1118.00,Upto 5k,8040.00,1,Y,Yes,14,3,4,80,0,1.00,4,3,1.00,0,1,0
RM935,25.00,18-25,No,Travel_Rarely,266.00,Research & Development,1.00,3,Medical,1,1303,4,Female,40,3,1,Research Scientist,2,Single,2096.00,Upto 5k,18830.00,1,Y,No,18,3,4,80,0,2.00,3,2,2.00,2,2,1
RM966,25.00,18-25,No,Travel_Rarely,882.00,Research & Development,19.00,1,Medical,1,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669.00,Upto 5k,9075.00,3,Y,No,11,3,3,80,3,7.00,6,2,3.00,2,1,2
RM994,25.00,18-25,No,Travel_Rarely,1372.00,Sales,18.00,1,Life Sciences,1,1399,1,Male,93,4,2,Sales Executive,3,Married,6232.00,5k-10k,12477.00,2,Y,No,11,3,2,80,0,6.00,3,2,3.00,2,1,2
RM1004,25.00,18-25,No,Travel_Rarely,949.00,Research & Development,1.00,3,Technical Degree,1,1415,1,Male,81,3,1,Laboratory Technician,4,Married,3229.00,Upto 5k,4910.00,4,Y,No,11,3,2,80,1,7.00,2,2,3.00,2,0,2
RM1022,25.00,18-25,Yes,Travel_Rarely,383.00,Sales,9.00,2,Life Sciences,1,1439,1,Male,68,2,1,Sales Representative,1,Married,4400.00,Upto 5k,15182.00,3,Y,No,12,3,1,80,0,6.00,2,3,3.00,2,2,2
RM1175,25.00,18-25,No,Travel_Frequently,772.00,Research & Development,2.00,1,Life Sciences,1,1653,4,Male,77,4,2,Manufacturing Director,3,Divorced,5206.00,5k-10k,4973.00,1,Y,No,17,3,3,80,2,7.00,6,3,7.00,7,0,7
RM1412,25.00,18-25,No,Travel_Rarely,309.00,Human Resources,2.00,3,Human Resources,1,1987,3,Female,82,3,1,Human Resources,2,Married,2187.00,Upto 5k,19655.00,4,Y,No,14,3,3,80,0,6.00,3,3,2.00,0,1,2
RM1414,25.00,18-25,No,Travel_Rarely,977.00,Research & Development,2.00,1,Other,1,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977.00,Upto 5k,7298.00,6,Y,Yes,19,3,3,80,1,7.00,2,2,2.00,2,0,2
RM1434,25.00,18-25,No,Travel_Rarely,1382.00,Sales,8.00,2,Other,1,2018,1,Female,85,3,2,Sales Executive,3,Divorced,4907.00,Upto 5k,13684.00,0,Y,Yes,22,4,2,80,1,6.00,3,2,5.00,3,0,4
RM043,26.00,26-35,Yes,Travel_Rarely,1357.00,Research & Development,25.00,3,Life Sciences,1,55,1,Male,48,1,1,Laboratory Technician,3,Single,2293.00,Upto 5k,10558.00,1,Y,No,12,3,3,80,0,1.00,2,2,1.00,0,0,1
RM055,26.00,26-35,No,Travel_Rarely,1443.00,Sales,23.00,3,Marketing,1,72,3,Female,47,2,2,Sales Executive,4,Married,4157.00,Upto 5k,21436.00,7,Y,Yes,19,3,3,80,1,5.00,2,2,2.00,2,0,0
RM126,26.00,26-35,No,Travel_Rarely,841.00,Research & Development,6.00,3,Other,1,164,3,Female,46,2,1,Research Scientist,2,Married,2368.00,Upto 5k,23300.00,1,Y,No,19,3,3,80,0,5.00,3,2,5.00,4,4,3
RM135,26.00,26-35,No,Travel_Rarely,1355.00,Human Resources,25.00,1,Life Sciences,1,177,3,Female,61,3,1,Human Resources,3,Married,2942.00,Upto 5k,8916.00,1,Y,No,23,4,4,80,1,8.00,3,3,8.00,7,5,7
RM279,26.00,26-35,No,Travel_Frequently,1479.00,Research & Development,1.00,3,Life Sciences,1,384,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397.00,5k-10k,26767.00,1,Y,No,20,4,1,80,1,6.00,6,1,6.00,5,1,4
RM285,26.00,26-35,No,Travel_Frequently,496.00,Research & Development,11.00,2,Medical,1,390,1,Male,60,3,2,Healthcare Representative,1,Married,4741.00,Upto 5k,22722.00,1,Y,Yes,13,3,3,80,1,5.00,3,3,5.00,3,3,3
RM289,26.00,26-35,Yes,Travel_Rarely,1449.00,Research & Development,16.00,4,Medical,1,394,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373.00,Upto 5k,14180.00,2,Y,Yes,13,3,4,80,1,5.00,2,3,3.00,2,0,2
RM294,26.00,26-35,Yes,Travel_Rarely,950.00,Sales,4.00,4,Marketing,1,401,4,Male,48,2,2,Sales Executive,4,Single,5828.00,5k-10k,8450.00,1,Y,Yes,12,3,2,80,0,8.00,0,3,8.00,7,7,4
RM356,26.00,26-35,No,Travel_Rarely,933.00,Sales,1.00,3,Life Sciences,1,476,3,Male,57,3,2,Sales Executive,3,Married,5296.00,5k-10k,20156.00,1,Y,No,17,3,2,80,1,8.00,3,3,8.00,7,7,7
RM383,26.00,26-35,Yes,Travel_Frequently,575.00,Research & Development,3.00,1,Technical Degree,1,510,3,Male,73,3,1,Research Scientist,1,Single,3102.00,Upto 5k,6582.00,0,Y,No,22,4,3,80,0,7.00,2,3,6.00,4,0,4
RM419,26.00,26-35,No,Travel_Rarely,1349.00,Research & Development,23.00,3,Life Sciences,1,560,1,Female,90,3,1,Research Scientist,4,Divorced,2886.00,Upto 5k,3032.00,1,Y,No,22,4,2,80,2,3.00,3,1,3.00,2,0,2
RM454,26.00,26-35,Yes,Travel_Frequently,426.00,Human Resources,17.00,4,Life Sciences,1,608,2,Female,58,3,1,Human Resources,3,Divorced,2741.00,Upto 5k,22808.00,0,Y,Yes,11,3,2,80,1,8.00,2,2,7.00,7,1,0
RM461,26.00,26-35,No,Travel_Rarely,775.00,Sales,29.00,2,Medical,1,618,1,Male,45,3,2,Sales Executive,3,Divorced,4306.00,Upto 5k,4267.00,5,Y,No,12,3,1,80,2,8.00,5,3,0.00,0,0,0
RM464,26.00,26-35,Yes,Travel_Rarely,471.00,Research & Development,24.00,3,Technical Degree,1,622,3,Male,66,1,1,Laboratory Technician,4,Single,2340.00,Upto 5k,23213.00,1,Y,Yes,18,3,2,80,0,1.00,3,1,1.00,0,0,0
RM476,26.00,26-35,No,Travel_Rarely,703.00,Sales,28.00,2,Marketing,1,641,1,Male,66,3,2,Sales Executive,2,Married,6272.00,5k-10k,7428.00,1,Y,No,20,4,4,80,2,6.00,5,4,5.00,3,1,4
RM506,26.00,26-35,No,Travel_Rarely,991.00,Research & Development,6.00,3,Life Sciences,1,686,3,Female,71,3,1,Laboratory Technician,4,Married,2659.00,Upto 5k,17759.00,1,Y,Yes,13,3,3,80,1,3.00,2,3,3.00,2,0,2
RM572,26.00,26-35,No,Travel_Frequently,575.00,Research & Development,1.00,2,Life Sciences,1,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364.00,Upto 5k,5288.00,3,Y,No,14,3,1,80,1,5.00,2,3,2.00,2,2,0
RM574,26.00,26-35,Yes,Travel_Rarely,1146.00,Sales,8.00,3,Technical Degree,1,796,4,Male,38,2,2,Sales Executive,1,Single,5326.00,5k-10k,3064.00,6,Y,No,17,3,3,80,0,6.00,2,2,4.00,3,1,2
RM615,26.00,26-35,Yes,Travel_Frequently,887.00,Research & Development,5.00,2,Medical,1,848,3,Female,88,2,1,Research Scientist,3,Married,2366.00,Upto 5k,20898.00,1,Y,Yes,14,3,1,80,1,8.00,2,3,8.00,7,1,7
RM686,26.00,26-35,No,Travel_Frequently,1283.00,Sales,1.00,3,Medical,1,956,3,Male,52,2,2,Sales Executive,1,Single,4294.00,Upto 5k,11148.00,1,Y,No,12,3,2,80,0,7.00,2,3,7.00,7,0,7
RM734,26.00,26-35,No,Travel_Rarely,1066.00,Research & Development,2.00,2,Medical,1,1018,4,Male,32,4,2,Manufacturing Director,4,Married,5472.00,5k-10k,3334.00,1,Y,No,12,3,2,80,0,8.00,2,3,8.00,7,1,3
RM749,26.00,26-35,Yes,Non-Travel,265.00,Sales,29.00,2,Medical,1,1037,2,Male,79,1,2,Sales Executive,1,Single,4969.00,Upto 5k,21813.00,8,Y,No,18,3,4,80,0,7.00,6,3,2.00,2,2,2
RM763,26.00,26-35,Yes,Travel_Frequently,342.00,Research & Development,2.00,3,Life Sciences,1,1053,1,Male,57,3,1,Research Scientist,1,Married,2042.00,Upto 5k,15346.00,6,Y,Yes,14,3,2,80,1,6.00,2,3,3.00,2,1,2
RM770,26.00,26-35,No,Travel_Frequently,921.00,Research & Development,1.00,1,Medical,1,1068,1,Female,66,2,1,Research Scientist,3,Divorced,2007.00,Upto 5k,25265.00,1,Y,No,13,3,3,80,2,5.00,5,3,5.00,3,1,3
RM782,26.00,26-35,No,Travel_Rarely,192.00,Research & Development,1.00,2,Medical,1,1083,1,Male,59,2,1,Laboratory Technician,1,Married,3955.00,Upto 5k,11141.00,1,Y,No,16,3,1,80,2,6.00,2,3,5.00,3,1,3
RM798,26.00,26-35,Yes,Travel_Rarely,1330.00,Research & Development,21.00,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377.00,Upto 5k,19373.00,1,Y,No,20,4,3,80,1,1.00,0,2,1.00,1,0,0
RM844,26.00,26-35,No,Travel_Rarely,1384.00,Research & Development,3.00,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married,4420.00,Upto 5k,13421.00,1,Y,No,22,4,2,80,1,8.00,2,3,8.00,7,0,7
RM913,26.00,26-35,No,Travel_Rarely,583.00,Research & Development,4.00,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,Single,2875.00,Upto 5k,9973.00,1,Y,Yes,20,4,2,80,0,8.00,2,2,8.00,5,2,2
RM999,26.00,26-35,No,Travel_Rarely,683.00,Research & Development,2.00,1,Medical,1,1407,1,Male,36,2,1,Research Scientist,4,Single,3904.00,Upto 5k,4050.00,0,Y,No,12,3,4,80,0,5.00,2,3,4.00,3,1,1
RM1005,26.00,26-35,No,Travel_Rarely,652.00,Research & Development,7.00,3,Other,1,1417,3,Male,100,4,1,Laboratory Technician,1,Single,3578.00,Upto 5k,23577.00,0,Y,No,12,3,4,80,0,8.00,2,3,7.00,7,0,7
RM1119,26.00,26-35,No,Travel_Rarely,474.00,Research & Development,3.00,3,Life Sciences,1,1581,1,Female,89,3,1,Research Scientist,4,Married,2061.00,Upto 5k,11133.00,1,Y,No,21,4,1,80,0,1.00,5,3,1.00,0,0,0
RM1207,26.00,26-35,No,Non-Travel,786.00,Research & Development,7.00,3,Medical,1,1693,4,Male,76,3,1,Laboratory Technician,4,Single,2570.00,Upto 5k,11925.00,1,Y,No,20,4,3,80,0,7.00,5,3,7.00,7,5,7
RM1225,26.00,26-35,No,Travel_Rarely,390.00,Research & Development,17.00,4,Medical,1,1718,4,Male,62,1,1,Laboratory Technician,3,Married,2305.00,Upto 5k,6217.00,1,Y,No,15,3,3,80,3,3.00,3,4,3.00,2,0,2
RM1298,26.00,26-35,Yes,Travel_Rarely,920.00,Human Resources,20.00,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,2148.00,Upto 5k,6889.00,0,Y,Yes,11,3,3,80,0,6.00,3,3,5.00,1,1,4
RM1310,26.00,26-35,No,Travel_Rarely,572.00,Sales,10.00,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,4684.00,Upto 5k,9125.00,1,Y,No,13,3,1,80,0,5.00,4,3,5.00,3,1,2
RM1350,26.00,26-35,No,Travel_Rarely,482.00,Research & Development,1.00,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933.00,Upto 5k,14908.00,1,Y,Yes,13,3,3,80,1,1.00,3,2,1.00,0,1,0
RM1362,26.00,26-35,No,Travel_Frequently,1096.00,Research & Development,6.00,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544.00,Upto 5k,7102.00,0,Y,No,18,3,1,80,1,8.00,3,3,7.00,7,7,7
RM1387,26.00,26-35,No,Travel_Rarely,157.00,Research & Development,1.00,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867.00,Upto 5k,20006.00,0,Y,No,13,3,4,80,0,8.00,6,2,7.00,7,7,6
RM1465,26.00,26-35,No,Travel_Rarely,1167.00,Sales,5.00,3,Other,1,2060,4,Female,30,2,1,Sales Representative,3,Single,2966.00,Upto 5k,21378.00,0,Y,No,18,3,4,80,0,5.00,2,3,4.00,2,0,0
RM1465,26.00,26-35,No,Travel_Rarely,1167.00,Sales,5.00,3,Other,1,2060,4,Female,30,2,1,Sales Representative,3,Single,2966.00,Upto 5k,21378.00,0,Y,No,18,3,4,80,0,5.00,2,3,4.00,2,0,5
RM005,27.00,26-35,No,Travel_Rarely,591.00,Research & Development,2.00,1,Medical,1,7,1,Male,40,3,1,Laboratory Technician,2,Married,3468.00,Upto 5k,16632.00,9,Y,No,12,3,4,80,1,6.00,3,3,2.00,2,2,2
RM042,27.00,26-35,No,Travel_Rarely,1240.00,Research & Development,2.00,4,Life Sciences,1,54,4,Female,33,3,1,Laboratory Technician,1,Divorced,2341.00,Upto 5k,19715.00,1,Y,No,13,3,4,80,1,1.00,6,3,1.00,0,0,0
RM044,27.00,26-35,No,Travel_Frequently,994.00,Sales,8.00,3,Life Sciences,1,56,4,Male,37,3,3,Sales Executive,3,Single,8726.00,5k-10k,2975.00,1,Y,No,15,3,4,80,0,9.00,0,3,9.00,8,1,7
RM162,27.00,26-35,No,Non-Travel,691.00,Research & Development,9.00,3,Medical,1,218,4,Male,57,3,1,Research Scientist,2,Divorced,2024.00,Upto 5k,5970.00,6,Y,No,18,3,4,80,1,6.00,1,1,2.00,2,2,2
RM165,27.00,26-35,No,Non-Travel,1450.00,Research & Development,3.00,3,Medical,1,224,3,Male,79,2,1,Research Scientist,3,Divorced,2566.00,Upto 5k,25326.00,1,Y,Yes,15,3,4,80,1,1.00,2,2,1.00,1,0,1
RM171,27.00,26-35,No,Travel_Rarely,1157.00,Research & Development,17.00,3,Technical Degree,1,233,3,Male,51,3,1,Research Scientist,2,Married,3058.00,Upto 5k,13364.00,0,Y,Yes,16,3,4,80,1,6.00,3,2,5.00,2,1,1
RM192,27.00,26-35,No,Travel_Rarely,894.00,Research & Development,9.00,3,Medical,1,260,4,Female,99,3,1,Research Scientist,2,Single,2279.00,Upto 5k,11781.00,1,Y,No,16,3,4,80,0,7.00,2,2,7.00,7,0,3
RM201,27.00,26-35,No,Travel_Frequently,472.00,Research & Development,1.00,1,Technical Degree,1,274,3,Male,60,2,2,Manufacturing Director,1,Married,4298.00,Upto 5k,9679.00,5,Y,No,19,3,3,80,1,6.00,1,3,2.00,2,2,0
RM213,27.00,26-35,No,Travel_Frequently,1242.00,Sales,20.00,3,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,3,Single,9981.00,5k-10k,12916.00,1,Y,No,14,3,4,80,0,7.00,2,3,7.00,7,0,7
RM319,27.00,26-35,No,Travel_Rarely,1220.00,Research & Development,5.00,3,Life Sciences,1,434,3,Female,85,3,1,Research Scientist,2,Single,2478.00,Upto 5k,20938.00,1,Y,Yes,12,3,2,80,0,4.00,2,2,4.00,3,1,2
RM321,27.00,26-35,No,Travel_Rarely,1377.00,Sales,2.00,3,Life Sciences,1,437,4,Male,74,3,2,Sales Executive,3,Single,4478.00,Upto 5k,5242.00,1,Y,Yes,11,3,1,80,0,5.00,3,3,5.00,4,0,4
RM332,27.00,26-35,No,Non-Travel,210.00,Sales,1.00,1,Marketing,1,449,3,Male,73,3,2,Sales Executive,2,Married,6349.00,5k-10k,22107.00,0,Y,Yes,13,3,4,80,1,6.00,0,3,5.00,4,1,4
RM340,27.00,26-35,No,Travel_Rarely,1130.00,Sales,8.00,4,Marketing,1,458,2,Female,56,3,2,Sales Executive,2,Married,6214.00,5k-10k,3415.00,1,Y,No,18,3,1,80,1,8.00,3,3,8.00,7,0,7
RM374,27.00,26-35,No,Travel_Rarely,1469.00,Research & Development,1.00,2,Medical,1,497,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816.00,Upto 5k,17881.00,1,Y,No,11,3,2,80,1,5.00,2,3,5.00,2,0,4
RM486,27.00,26-35,No,Travel_Rarely,798.00,Research & Development,6.00,4,Medical,1,655,1,Female,66,2,1,Research Scientist,3,Divorced,2187.00,Upto 5k,5013.00,0,Y,No,12,3,3,80,2,6.00,5,2,5.00,3,0,3
RM496,27.00,26-35,Yes,Travel_Rarely,1420.00,Sales,2.00,1,Marketing,1,667,3,Male,85,3,1,Sales Representative,1,Divorced,3041.00,Upto 5k,16346.00,0,Y,No,11,3,2,80,1,5.00,3,3,4.00,3,0,2
RM513,27.00,26-35,No,Travel_Rarely,1115.00,Research & Development,3.00,4,Medical,1,700,1,Male,54,2,1,Research Scientist,4,Single,2045.00,Upto 5k,15174.00,0,Y,No,13,3,4,80,0,5.00,0,3,4.00,2,1,1
RM522,27.00,26-35,No,Travel_Frequently,1410.00,Sales,3.00,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4,Divorced,4647.00,Upto 5k,16673.00,1,Y,Yes,20,4,2,80,2,6.00,3,3,6.00,5,0,4
RM531,27.00,26-35,No,Travel_Rarely,608.00,Research & Development,1.00,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1,Married,7412.00,5k-10k,6009.00,1,Y,No,11,3,4,80,0,9.00,3,3,9.00,7,0,7
RM538,27.00,26-35,No,Travel_Frequently,294.00,Research & Development,10.00,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793.00,5k-10k,4809.00,1,Y,No,21,4,3,80,2,9.00,4,2,9.00,7,1,7
RM555,27.00,26-35,No,Travel_Rarely,975.00,Research & Development,7.00,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811.00,5k-10k,23398.00,8,Y,No,19,3,1,80,0,9.00,2,1,7.00,6,0,7
RM577,27.00,26-35,No,Travel_Frequently,829.00,Sales,8.00,1,Marketing,1,800,3,Male,84,3,2,Sales Executive,4,Married,4342.00,Upto 5k,24008.00,0,Y,No,19,3,2,80,1,5.00,3,3,4.00,2,1,1
RM611,27.00,26-35,No,Travel_Rarely,269.00,Research & Development,5.00,1,Technical Degree,1,844,3,Male,42,2,3,Research Director,4,Divorced,12808.00,10k-15k,8842.00,1,Y,Yes,16,3,2,80,1,9.00,3,3,9.00,8,0,8
RM616,27.00,26-35,No,Non-Travel,443.00,Research & Development,3.00,3,Medical,1,850,4,Male,50,3,1,Research Scientist,4,Married,1706.00,Upto 5k,16571.00,1,Y,No,11,3,3,80,3,0.00,6,2,0.00,0,0,0
RM671,27.00,26-35,No,Travel_Rarely,618.00,Research & Development,4.00,3,Life Sciences,1,933,2,Female,76,3,1,Research Scientist,3,Single,2318.00,Upto 5k,17808.00,1,Y,No,19,3,3,80,0,1.00,2,3,1.00,1,0,0
RM718,27.00,26-35,No,Travel_Rarely,1134.00,Research & Development,16.00,4,Technical Degree,1,1001,3,Female,37,3,1,Laboratory Technician,2,Married,2811.00,Upto 5k,12086.00,9,Y,No,14,3,2,80,1,4.00,2,3,2.00,2,2,2
RM740,27.00,26-35,No,Travel_Rarely,1055.00,Research & Development,2.00,4,Life Sciences,1,1027,1,Female,47,3,2,Manufacturing Director,4,Married,4227.00,Upto 5k,4658.00,0,Y,No,18,3,2,80,1,4.00,2,3,3.00,2,2,2
RM787,27.00,26-35,No,Non-Travel,1277.00,Research & Development,8.00,5,Life Sciences,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married,4621.00,Upto 5k,5869.00,1,Y,No,19,3,4,80,3,3.00,4,3,3.00,2,1,2
RM834,27.00,26-35,No,Travel_Rarely,199.00,Research & Development,6.00,3,Life Sciences,1,1162,4,Male,55,2,1,Research Scientist,3,Married,2539.00,Upto 5k,7950.00,1,Y,No,13,3,3,80,1,4.00,0,3,4.00,2,2,2
RM890,27.00,26-35,No,Travel_Rarely,1103.00,Research & Development,14.00,3,Life Sciences,1,1244,1,Male,42,3,1,Research Scientist,1,Married,2235.00,Upto 5k,14377.00,1,Y,Yes,14,3,4,80,2,9.00,3,2,9.00,7,6,8
RM903,27.00,26-35,No,Travel_Rarely,1167.00,Research & Development,4.00,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517.00,Upto 5k,3208.00,1,Y,No,11,3,2,80,3,5.00,2,3,5.00,3,0,3
RM971,27.00,26-35,No,Travel_Rarely,1291.00,Sales,11.00,3,Medical,1,1364,3,Female,98,4,1,Sales Representative,4,Married,2534.00,Upto 5k,6527.00,8,Y,No,14,3,2,80,1,5.00,4,3,1.00,0,0,0
RM975,27.00,26-35,No,Travel_Frequently,793.00,Sales,2.00,1,Life Sciences,1,1371,4,Male,43,1,2,Sales Executive,4,Single,5071.00,5k-10k,20392.00,3,Y,No,20,4,2,80,0,8.00,3,3,6.00,2,0,0
RM997,27.00,26-35,No,Travel_Rarely,205.00,Sales,10.00,3,Marketing,1,1403,4,Female,98,2,2,Sales Executive,4,Married,5769.00,5k-10k,7100.00,1,Y,Yes,11,3,4,80,0,6.00,3,3,6.00,2,4,4
RM998,27.00,26-35,Yes,Travel_Rarely,135.00,Research & Development,17.00,4,Life Sciences,1,1405,4,Female,51,3,1,Research Scientist,3,Single,2394.00,Upto 5k,25681.00,1,Y,Yes,13,3,4,80,0,8.00,2,3,8.00,2,7,7
RM1018,27.00,26-35,No,Travel_Rarely,1377.00,Research & Development,11.00,1,Life Sciences,1,1434,2,Male,91,3,1,Laboratory Technician,1,Married,2099.00,Upto 5k,7679.00,0,Y,No,14,3,2,80,0,6.00,3,4,5.00,0,1,4
RM1150,27.00,26-35,No,Travel_Rarely,1302.00,Research & Development,19.00,3,Other,1,1619,4,Male,67,2,1,Laboratory Technician,1,Divorced,4066.00,Upto 5k,16290.00,1,Y,No,11,3,1,80,2,7.00,3,3,7.00,7,0,7
RM1170,27.00,26-35,No,Travel_Rarely,486.00,Research & Development,8.00,3,Medical,1,1647,2,Female,86,4,1,Research Scientist,3,Married,3517.00,Upto 5k,22490.00,7,Y,No,17,3,1,80,0,5.00,0,3,3.00,2,0,2
RM1171,27.00,26-35,No,Travel_Frequently,591.00,Research & Development,2.00,3,Medical,1,1648,4,Male,87,3,1,Research Scientist,4,Single,2580.00,Upto 5k,6297.00,2,Y,No,13,3,3,80,0,6.00,0,2,4.00,2,1,2
RM1249,27.00,26-35,No,Travel_Rarely,1054.00,Research & Development,8.00,3,Medical,1,1751,3,Female,67,3,1,Research Scientist,4,Single,3445.00,Upto 5k,6152.00,1,Y,No,11,3,3,80,0,6.00,5,2,6.00,2,1,4
RM1318,27.00,26-35,No,Travel_Frequently,1297.00,Research & Development,5.00,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379.00,Upto 5k,19826.00,0,Y,Yes,14,3,3,80,0,6.00,3,2,5.00,4,0,2
RM1329,27.00,26-35,No,Travel_Rarely,728.00,Sales,23.00,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540.00,Upto 5k,7018.00,1,Y,No,21,4,4,80,1,9.00,5,3,9.00,8,5,8
RM1335,27.00,26-35,No,Travel_Frequently,1131.00,Research & Development,15.00,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,4774.00,Upto 5k,23844.00,0,Y,No,19,3,4,80,1,8.00,2,2,7.00,6,7,3
RM1351,27.00,26-35,No,Travel_Rarely,511.00,Sales,2.00,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,6500.00,5k-10k,26997.00,0,Y,No,14,3,2,80,0,9.00,5,2,8.00,7,0,7
RM1368,27.00,26-35,No,TravelRarely,1354.00,Research & Development,2.00,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,2226.00,Upto 5k,6073.00,1,Y,No,11,3,3,80,1,6.00,3,2,5.00,3,1,2
RM1380,27.00,26-35,Yes,Travel_Frequently,1337.00,Human Resources,22.00,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,2863.00,Upto 5k,19555.00,1,Y,No,12,3,1,80,0,1.00,2,3,1.00,0,0,0
RM1394,27.00,26-35,No,Travel_Rarely,954.00,Sales,9.00,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,4105.00,Upto 5k,5099.00,1,Y,No,14,3,1,80,0,7.00,5,3,7.00,7,0,7
RM1468,27.00,26-35,No,Travel_Rarely,155.00,Research & Development,4.00,3,Life Sciences,1,2064,2,Male,87,4,2,Manufacturing Director,2,Married,6142.00,5k-10k,5174.00,1,Y,Yes,20,4,2,80,1,6.00,0,3,6.00,2,0,3
RM1468,27.00,26-35,No,Travel_Rarely,155.00,Research & Development,4.00,3,Life Sciences,1,2064,2,Male,87,4,2,Manufacturing Director,2,Married,6142.00,5k-10k,5174.00,1,Y,Yes,20,4,2,80,1,6.00,0,3,6.00,2,0,3
RM015,28.00,26-35,Yes,Travel_Rarely,103.00,Research & Development,24.00,3,Life Sciences,1,19,3,Male,50,2,1,Laboratory Technician,3,Single,2028.00,Upto 5k,12947.00,5,Y,Yes,14,3,2,80,0,6.00,4,3,4.00,2,0,3
RM052,28.00,26-35,Yes,Travel_Rarely,1434.00,Research & Development,5.00,4,Technical Degree,1,65,3,Male,50,3,1,Laboratory Technician,3,Single,3441.00,Upto 5k,11179.00,1,Y,Yes,13,3,3,80,0,2.00,3,2,2.00,2,2,2
RM098,28.00,26-35,No,Non-Travel,120.00,Sales,4.00,3,Medical,1,129,2,Male,43,3,2,Sales Executive,3,Married,4221.00,Upto 5k,8863.00,1,Y,No,15,3,2,80,0,5.00,3,4,5.00,4,0,4
RM163,28.00,26-35,No,Travel_Rarely,440.00,Research & Development,21.00,3,Medical,1,221,3,Male,42,3,1,Research Scientist,4,Married,2713.00,Upto 5k,6672.00,1,Y,No,11,3,3,80,1,5.00,2,1,5.00,2,0,2
RM265,28.00,26-35,Yes,Travel_Rarely,529.00,Research & Development,2.00,4,Life Sciences,1,364,1,Male,79,3,1,Laboratory Technician,3,Single,3485.00,Upto 5k,14935.00,2,Y,No,11,3,3,80,0,5.00,5,1,0.00,0,0,0
RM273,28.00,26-35,No,Travel_Rarely,1158.00,Research & Development,9.00,3,Medical,1,377,4,Male,94,3,1,Research Scientist,4,Married,2070.00,Upto 5k,2613.00,1,Y,No,23,4,4,80,1,5.00,3,2,5.00,2,0,4
RM290,28.00,26-35,No,Travel_Rarely,1117.00,Research & Development,8.00,2,Life Sciences,1,395,4,Female,66,3,1,Research Scientist,4,Single,3310.00,Upto 5k,4488.00,1,Y,No,21,4,4,80,0,5.00,3,3,5.00,3,0,2
RM303,28.00,26-35,No,Travel_Rarely,1476.00,Research & Development,16.00,2,Medical,1,412,2,Male,68,4,2,Healthcare Representative,1,Single,5661.00,5k-10k,4824.00,0,Y,No,19,3,3,80,0,9.00,2,3,8.00,3,0,7
RM324,28.00,26-35,Yes,Travel_Rarely,1157.00,Research & Development,2.00,4,Medical,1,440,1,Male,84,1,1,Research Scientist,4,Married,3464.00,Upto 5k,24737.00,5,Y,Yes,13,3,4,80,0,5.00,4,2,3.00,2,2,2
